
269,-332905
270,-332048
271,-331835
272,-331009
273,-330468
274,-329809
275,-329809
276,-329809
277,-329809
278,-329809
279,-329510
280,-329510
281,-329510
282,-329510
283,-329397
284,-329133
285,-327062
286,-327062
287,-327062
288,-327062
289,-327062
290,-326689
291,-326689
292,-326689
293,-326338
294,-326338
295,-325922
296,-325763
297,-325763
298,-325403
299,-324920
300,-323839
301,-323839
302,-323839
303,-323839
304,-323712
305,-323062
306,-322958
307,-322958
308,-322516
309,-321326
310,-321326
311,-321326
312,-321326
313,-321326
314,-320550
315,-320550
316,-320550
317,-320161
318,-319770
319,-319622
320,-319622
321,-318710
322,-318710
323,-318710
324,-318376
325,-318376
326,-318376
327,-318283
328,-318124
329,-317852
330,-317219
331,-317133
332,-316712
333,-316521
334,-316521
335,-316215
336,-315297
337,-315297
338,-315297
339,-313846
340,-313846
341,-313846
342,-313846
343,-313846
344,-313285
345,-313107
346,-312513
347,-312513
348,-312513
349,-312137
350,-311880
351,-311154
352,-311154
353,-311154
354,-311154
355,-310768
356,-310768
357,-310179
358,-310179
359,-308796
360,-308611
361,-308611
362,-308611
363,-308346
364,-308346
365,-307843
366,-307424
367,-307424
368,-306788
369,-306788
370,-304630
371,-304630
372,-304630
373,-304630
374,-304226
375,-304226
376,-303185
377,-303185
378,-303185
379,-303185
380,-303185
381,-303185
382,-302656
383,-301252
384,-301252
385,-300960
386,-300960
387,-300960
388,-300960
389,-299797
390,-299233
391,-299233
392,-298492
393,-298492
394,-298267
395,-298267
396,-298267
397,-298267
398,-298267
399,-298193
400,-297868
401,-297746
402,-296404
403,-296404
404,-296404
405,-296404
406,-295825
407,-295825
408,-295718
409,-295303
410,-295047
411,-295047
412,-295042
413,-294842
414,-294610
415,-294352
416,-293772
417,-293772
418,-293552
419,-293319
420,-293096
421,-292582
422,-292582
423,-292322
424,-292117
425,-291902
426,-291634
427,-291460
428,-291264
429,-290984
430,-290984
431,-290740
432,-290366
433,-290139
434,-289978
435,-289849
436,-289529
437,-289529
438,-289120
439,-288491
440,-288411
441,-288374
442,-288112
443,-287278
444,-287277
445,-287277
446,-287277
447,-286424
448,-286364
449,-286364
450,-286296
451,-286296
452,-286277
453,-285985
454,-285661
455,-285661
456,-284806
457,-284806
458,-284332
459,-284332
460,-284115
461,-284103
462,-283983
463,-283983
464,-283808
465,-283016
466,-282815
467,-282504
468,-282504
469,-282045
470,-282045
471,-281800
472,-281800
473,-281171
474,-281053
475,-281053
476,-280403
477,-280403
478,-280130
479,-279578
480,-279503
481,-279503
482,-279503
483,-279503
484,-279503
485,-279503
486,-279503
487,-277665
488,-277665
489,-277665
490,-277665
491,-277665
492,-276967
493,-276967
494,-276967
495,-276815
496,-276815
497,-276511
498,-276267
499,-275928
500,-275899
501,-275455
502,-275096
503,-275096
504,-274489
505,-274489
506,-274489
507,-274020
508,-274020
509,-273928
510,-273553
511,-273455
512,-273455
513,-273400
514,-273400
515,-272980
516,-272980
517,-272386
518,-272221
519,-271941
520,-271941
521,-271442
522,-271189
523,-271189
524,-271189
525,-270952
526,-270952
527,-270729
528,-270309
529,-270309
530,-270049
531,-269076
532,-269076
533,-269076
534,-268890
535,-267707
536,-267707
537,-267707
538,-267707
539,-267707
540,-267707
541,-267707
542,-267707
543,-267637
544,-267242
545,-267164
546,-267164
547,-266343
548,-266121
549,-265280
550,-265280
551,-265280
552,-265158
553,-264849
554,-264638
555,-264301
556,-263956
557,-263919
558,-263698
559,-263525
560,-263243
561,-263243
562,-263193
563,-262773
564,-262773
565,-262698
566,-262680
567,-262426
568,-261597
569,-261597
570,-261280
571,-261154
572,-260552
573,-260552
574,-260552
575,-260552
576,-260272
577,-260268
578,-258444
579,-258444
580,-258444
581,-258444
582,-258444
583,-257892
584,-257892
585,-257892
586,-256912
587,-255701
588,-255701
589,-255701
590,-255701
591,-255701
592,-255701
593,-255701
594,-255655
595,-255655
596,-255536
597,-255338
598,-255338
599,-255054
600,-254837
601,-254837
602,-254435
603,-254435
604,-254435
605,-254030
606,-254030
607,-253471
608,-253471
609,-253471
610,-253007
611,-252057
612,-252057
613,-251979
614,-251374
615,-251374
616,-251374
617,-251374
618,-250890
619,-250489
620,-249875
621,-249875
622,-249875
623,-249208
624,-249208
625,-249208
626,-249208
627,-249208
628,-249023
629,-247200
630,-247200
631,-247200
632,-247200
633,-247200
634,-247200
635,-247087
636,-246772
637,-246772
638,-246772
639,-246615
640,-246523
641,-246469
642,-245677
643,-245677
644,-245677
645,-245677
646,-244862
647,-244316
648,-244201
649,-244201
650,-243735
651,-243561
652,-243549
653,-243497
654,-242635
655,-242635
656,-242429
657,-242189
658,-242189
659,-242189
660,-240635
661,-240635
662,-240635
663,-240635
664,-240635
665,-240635
666,-240635
667,-240305
668,-240305
669,-239861
670,-239861
671,-239861
672,-239075
673,-239075
674,-238811
675,-238556
676,-238433
677,-238433
678,-238418
679,-238418
680,-238226
681,-237636
682,-237636
683,-237635
684,-236792
685,-236792
686,-236088
687,-235824
688,-235824
689,-234721
690,-234721
691,-234721
692,-234721
693,-234721
694,-234721
695,-234126
696,-234126
697,-233883
698,-233672
699,-233672
700,-233270
701,-233110
702,-233110
703,-233110
704,-233110
705,-232742
706,-232742
707,-232742
708,-232560
709,-232560
710,-232109
711,-231713
712,-231701
713,-231185
714,-231185
715,-231050
716,-230820
717,-230820
718,-230542
719,-229036
720,-229036
721,-229036
722,-229036
723,-229036
724,-229036
725,-229036
726,-228829
727,-228686
728,-228681
729,-228557
730,-227720
731,-227720
732,-227720
733,-227704
734,-227118
735,-226901
736,-226030
737,-226030
738,-226030
739,-226030
740,-225902
741,-225561
742,-225561
743,-225364
744,-225364
745,-225134
746,-225012
747,-224983
748,-224068
749,-224068
750,-223693
751,-223626
752,-223626
753,-223626
754,-223394
755,-223190
756,-222897
757,-222897
758,-222057
759,-221892
760,-221439
761,-221439
762,-221078
763,-221078
764,-221078
765,-220533
766,-220186
767,-220186
768,-220186
769,-220186
770,-219823
771,-219823
772,-219823
773,-219492
774,-219350
775,-219161
776,-218615
777,-218447
778,-218215
779,-218215
780,-217769
781,-217769
782,-217440
783,-217440
784,-217291
785,-216976
786,-216209
787,-216209
788,-216209
789,-216209
790,-216209
791,-216075
792,-215835
793,-215740
794,-215407
795,-215032
796,-214856
797,-214640
798,-214510
799,-214194
800,-213695
801,-213695
802,-213695
803,-213585
804,-213585
805,-213168
806,-213168
807,-212626
808,-212626
809,-212215
810,-212215
811,-211570
812,-211520
813,-210825
814,-210526
815,-210526
816,-210526
817,-210526
818,-210526
819,-210380
820,-210380
821,-210310
822,-210310
823,-210150
824,-209987
825,-209987
826,-209437
827,-208871
828,-207458
829,-207458
830,-207025
831,-207025
832,-207025
833,-207006
834,-206792
835,-206792
836,-206566
837,-206164
838,-205691
839,-205247
840,-205247
841,-205247
842,-204733
843,-204733
844,-204733
845,-203684
846,-203684
847,-203684
848,-203684
849,-203684
850,-203538
851,-203224
852,-202958
853,-202958
854,-202600
855,-201570
856,-201533
857,-201533
858,-201207
859,-201207
860,-201207
861,-201116
862,-200380
863,-200380
864,-199622
865,-199622
866,-199622
867,-199622
868,-199622
869,-199175
870,-199175
871,-199175
872,-199175
873,-199175
874,-198354
875,-198354
876,-198354
877,-198228
878,-198228
879,-198228
880,-198228
881,-197819
882,-197288
883,-197288
884,-196979
885,-196801
886,-196489
887,-196489
888,-196489
889,-196489
890,-196489
891,-196401
892,-195737
893,-195737
894,-195409
895,-194894
896,-194818
897,-194818
898,-194264
899,-194264
900,-193986
901,-193974
902,-193974
903,-193974
904,-193974
905,-193715
906,-193525
907,-193278
908,-193278
909,-193139
910,-192960
911,-192464
912,-192135
913,-192135
914,-191342
915,-191342
916,-191342
917,-191342
918,-190866
919,-190828
920,-190828
921,-190412
922,-189971
923,-189971
924,-189971
925,-189971
926,-189856
927,-189814
928,-189563
929,-189280
930,-188599
931,-188453
932,-188453
933,-188236
934,-188236
935,-188120
936,-187993
937,-187599
938,-187486
939,-187130
940,-187118
941,-187118
942,-186493
943,-186493
944,-186383
945,-186383
946,-186125
947,-186073
948,-185741
949,-185539
950,-185467
951,-185232
952,-185232
953,-184934
954,-184684
955,-184684
956,-184109
957,-183959
958,-183959
959,-183959
960,-183959
961,-183869
962,-183869
963,-183751
964,-183367
965,-183367
966,-183367
967,-183367
968,-183062
969,-182851
970,-182851
971,-181953
972,-181953
973,-181953
974,-181953
975,-181953
976,-181953
977,-181890
978,-181544
979,-181399
980,-181251
981,-181251
982,-181139
983,-180930
984,-180722
985,-180722
986,-180492
987,-180448
988,-180160
989,-180160
990,-179776
991,-179776
992,-179631
993,-179247
994,-179247
995,-179171
996,-178978
997,-178773
998,-178607
999,-178310
1000,-178310
1001,-178278
1002,-178192
1003,-178171
1004,-177838
1005,-177838
1006,-177723
1007,-177278
1008,-176481
1009,-176481
1010,-176481
1011,-176481
1012,-176336
1013,-176336
1014,-176221
1015,-175839
1016,-175267
1017,-175086
1018,-175086
1019,-174676
1020,-174676
1021,-174313
1022,-174313
1023,-174313
1024,-174313
1025,-174176
1026,-173561
1027,-173426
1028,-173426
1029,-173426
1030,-173408
1031,-173408
1032,-173408
1033,-173142
1034,-173142
1035,-173142
1036,-173142
1037,-173142
1038,-172320
1039,-172320
1040,-172320
1041,-171934
1042,-171934
1043,-171934
1044,-171934
1045,-171934
1046,-171861
1047,-171764
1048,-171757
1049,-171342
1050,-171302
1051,-170352
1052,-169515
1053,-169515
1054,-169515
1055,-169515
1056,-169515
1057,-169515
1058,-169343
1059,-169343
1060,-169343
1061,-169343
1062,-169091
1063,-169091
1064,-169017
1065,-168240
1066,-168240
1067,-168240
1068,-168240
1069,-167888
1070,-167881
1071,-167670
1072,-167670
1073,-167643
1074,-167300
1075,-167300
1076,-166872
1077,-166802
1078,-166802
1079,-166697
1080,-166697
1081,-166293
1082,-166232
1083,-166150
1084,-165552
1085,-165552
1086,-165509
1087,-165509
1088,-165077
1089,-165060
1090,-164587
1091,-164587
1092,-164529
1093,-164438
1094,-163961
1095,-163961
1096,-163961
1097,-163694
1098,-163694
1099,-163327
1100,-163327
1101,-163327
1102,-163327
1103,-163285
1104,-163198
1105,-163090
1106,-163090
1107,-163019
1108,-162949
1109,-162601
1110,-162412
1111,-162412
1112,-162245
1113,-162245
1114,-162187
1115,-160888
1116,-160888
1117,-160784
1118,-160784
1119,-160628
1120,-160628
1121,-160619
1122,-160606
1123,-160457
1124,-160128
1125,-160128
1126,-160128
1127,-159538
1128,-159538
1129,-159538
1130,-159421
1131,-159421
1132,-159096
1133,-159026
1134,-158760
1135,-158601
1136,-158601
1137,-158601
1138,-158211
1139,-158121
1140,-158045
1141,-157940
1142,-157816
1143,-157816
1144,-157606
1145,-157529
1146,-157529
1147,-157313
1148,-157211
1149,-156938
1150,-156869
1151,-156840
1152,-156759
1153,-156706
1154,-156266
1155,-156103
1156,-155832
1157,-155563
1158,-155563
1159,-155440
1160,-155440
1161,-154915
1162,-154915
1163,-154654
1164,-154468
1165,-154468
1166,-154362
1167,-154362
1168,-154161
1169,-154161
1170,-153865
1171,-153865
1172,-153766
1173,-153766
1174,-153766
1175,-153660
1176,-153387
1177,-153289
1178,-153212
1179,-153086
1180,-152852
1181,-152852
1182,-152768
1183,-152766
1184,-152292
1185,-151950
1186,-151950
1187,-151587
1188,-151587
1189,-151587
1190,-151493
1191,-151252
1192,-150547
1193,-150547
1194,-150547
1195,-150547
1196,-150410
1197,-150410
1198,-150410
1199,-150257
1200,-150200
1201,-150114
1202,-150114
1203,-148739
1204,-148739
1205,-148162
1206,-148144
1207,-148144
1208,-148144
1209,-148093
1210,-148029
1211,-148029
1212,-148029
1213,-148029
1214,-147750
1215,-147705
1216,-147619
1217,-147577
1218,-147367
1219,-147333
1220,-147333
1221,-147333
1222,-147293
1223,-147250
1224,-147015
1225,-146818
1226,-146818
1227,-146378
1228,-146378
1229,-145971
1230,-145965
1231,-145924
1232,-145770
1233,-145697
1234,-145559
1235,-145559
1236,-145421
1237,-145350
1238,-145310
1239,-145310
1240,-145166
1241,-145016
1242,-144866
1243,-144360
1244,-144167
1245,-144167
1246,-144085
1247,-144058
1248,-144058
1249,-143619
1250,-143312
1251,-143312
1252,-143312
1253,-143199
1254,-143199
1255,-143199
1256,-142959
1257,-142865
1258,-142687
1259,-142568
1260,-142477
1261,-142179
1262,-142179
1263,-142144
1264,-141876
1265,-141876
1266,-141775
1267,-141546
1268,-141546
1269,-141281
1270,-141281
1271,-141281
1272,-140993
1273,-140716
1274,-140597
1275,-140597
1276,-140501
1277,-140043
1278,-140043
1279,-139781
1280,-139781
1281,-139781
1282,-139781
1283,-139766
1284,-139555
1285,-139172
1286,-139172
1287,-139084
1288,-138781
1289,-138781
1290,-138781
1291,-138781
1292,-138781
1293,-138781
1294,-138536
1295,-138243
1296,-138204
1297,-138127
1298,-137807
1299,-137807
1300,-137807
1301,-137807
1302,-137640
1303,-136907
1304,-136907
1305,-136907
1306,-136907
1307,-136907
1308,-136762
1309,-136762
1310,-136762
1311,-136552
1312,-136552
1313,-136538
1314,-136372
1315,-136170
1316,-136170
1317,-136170
1318,-136170
1319,-135744
1320,-135744
1321,-135541
1322,-135536
1323,-135453
1324,-135453
1325,-135371
1326,-134932
1327,-134932
1328,-134884
1329,-134884
1330,-134738
1331,-134738
1332,-134231
1333,-134231
1334,-134079
1335,-134079
1336,-134079
1337,-133954
1338,-133810
1339,-133625
1340,-133625
1341,-133608
1342,-133567
1343,-133543
1344,-133445
1345,-133445
1346,-132891
1347,-132891
1348,-132879
1349,-132708
1350,-132708
1351,-132359
1352,-132359
1353,-132359
1354,-132359
1355,-132359
1356,-132199
1357,-132188
1358,-131990
1359,-131990
1360,-131957
1361,-131573
1362,-131573
1363,-131573
1364,-131386
1365,-131186
1366,-131186
1367,-130708
1368,-130707
1369,-130460
1370,-130460
1371,-130323
1372,-130292
1373,-130292
1374,-130100
1375,-129934
1376,-129785
1377,-129785
1378,-129656
1379,-129152
1380,-128925
1381,-128925
1382,-128683
1383,-128497
1384,-128497
1385,-128497
1386,-128367
1387,-128367
1388,-128351
1389,-127986
1390,-127912
1391,-127912
1392,-127749
1393,-127749
1394,-127645
1395,-127396
1396,-127396
1397,-127389
1398,-127299
1399,-127051
1400,-127051
1401,-127051
1402,-127042
1403,-126998
1404,-126965
1405,-126962
1406,-126841
1407,-126841
1408,-126539
1409,-126474
1410,-126308
1411,-126308
1412,-125980
1413,-125980
1414,-125877
1415,-125812
1416,-125660
1417,-125282
1418,-125282
1419,-124848
1420,-124830
1421,-124830
1422,-124740
1423,-124740
1424,-124740
1425,-124740
1426,-124631
1427,-124631
1428,-124380
1429,-124380
1430,-124380
1431,-124330
1432,-124161
1433,-124054
1434,-123983
1435,-123983
1436,-123983
1437,-123983
1438,-123983
1439,-123970
1440,-123733
1441,-123733
1442,-123672
1443,-123672
1444,-123672
1445,-123672
1446,-123672
1447,-123524
1448,-123339
1449,-123247
1450,-123190
1451,-123190
1452,-123190
1453,-123127
1454,-122949
1455,-122949
1456,-122830
1457,-122732
1458,-122732
1459,-122732
1460,-122730
1461,-122730
1462,-122589
1463,-122589
1464,-122589
1465,-122589
1466,-122523
1467,-122511
1468,-122396
1469,-122396
1470,-122396
1471,-122031
1472,-122031
1473,-122031
1474,-121975
1475,-121876
1476,-121766
1477,-121766
1478,-121766
1479,-121766
1480,-121425
1481,-121425
1482,-121425
1483,-121425
1484,-121425
1485,-121425
1486,-121425
1487,-121124
1488,-121124
1489,-121124
1490,-120997
1491,-120997
1492,-120997
1493,-120997
1494,-120997
1495,-120897
1496,-120584
1497,-120457
1498,-120457
1499,-120444
1500,-120320
1501,-119978
1502,-119874
1503,-119716
1504,-119672
1505,-119672
1506,-119672
1507,-119672
1508,-119672
1509,-119548
1510,-119548
1511,-119536
1512,-119105
1513,-119105
1514,-119073
1515,-118868
1516,-118742
1517,-118742
1518,-118673
1519,-118578
1520,-118578
1521,-118578
1522,-118553
1523,-118269
1524,-118162
1525,-117434
1526,-117309
1527,-117309
1528,-117041
1529,-117041
1530,-117041
1531,-117041
1532,-117041
1533,-117028
1534,-116963
1535,-116641
1536,-116641
1537,-116641
1538,-116641
1539,-116252
1540,-115799
1541,-115799
1542,-115799
1543,-115574
1544,-115501
1545,-115195
1546,-115195
1547,-115195
1548,-115108
1549,-115108
1550,-114947
1551,-114791
1552,-114791
1553,-114270
1554,-114270
1555,-114270
1556,-114270
1557,-114270
1558,-113620
1559,-113620
1560,-113620
1561,-113396
1562,-113389
1563,-113389
1564,-113204
1565,-113171
1566,-113171
1567,-113094
1568,-112913
1569,-112826
1570,-112826
1571,-112826
1572,-112712
1573,-112712
1574,-112197
1575,-112197
1576,-112197
1577,-112118
1578,-111975
1579,-111975
1580,-111773
1581,-111630
1582,-111585
1583,-111449
1584,-111449
1585,-111449
1586,-111449
1587,-111394
1588,-111394
1589,-111394
1590,-111394
1591,-111362
1592,-111100
1593,-111091
1594,-111052
1595,-110879
1596,-110647
1597,-110647
1598,-110638
1599,-110638
1600,-110457
1601,-110374
1602,-110247
1603,-110166
1604,-110127
1605,-110119
1606,-110119
1607,-110119
1608,-109963
1609,-109951
1610,-109901
1611,-109897
1612,-109864
1613,-109762
1614,-109671
1615,-109671
1616,-109612
1617,-109612
1618,-109612
1619,-109285
1620,-108976
1621,-108976
1622,-108976
1623,-108976
1624,-108976
1625,-108976
1626,-108976
1627,-108873
1628,-108781
1629,-108781
1630,-108613
1631,-108613
1632,-108550
1633,-108550
1634,-108550
1635,-108550
1636,-108333
1637,-108333
1638,-108333
1639,-108333
1640,-108298
1641,-108177
1642,-108077
1643,-108077
1644,-107873
1645,-107873
1646,-107873
1647,-107741
1648,-107741
1649,-107741
1650,-107725
1651,-107725
1652,-107677
1653,-107677
1654,-107675
1655,-107229
1656,-107045
1657,-107045
1658,-107045
1659,-107025
1660,-107025
1661,-106941
1662,-106941
1663,-106941
1664,-106941
1665,-106922
1666,-106922
1667,-106922
1668,-106875
1669,-106809
1670,-106809
1671,-106809
1672,-106033
1673,-106033
1674,-106033
1675,-106033
1676,-106033
1677,-106033
1678,-105949
1679,-105789
1680,-105789
1681,-105726
1682,-105460
1683,-105460
1684,-105460
1685,-105248
1686,-105248
1687,-105248
1688,-105248
1689,-105248
1690,-105215
1691,-105204
1692,-105106
1693,-105030
1694,-104997
1695,-104837
1696,-104777
1697,-104721
1698,-104721
1699,-104651
1700,-104581
1701,-104581
1702,-104507
1703,-104507
1704,-104479
1705,-104450
1706,-104450
1707,-104058
1708,-103727
1709,-103725
1710,-103725
1711,-103665
1712,-103665
1713,-103665
1714,-103665
1715,-103644
1716,-103322
1717,-103322
1718,-103322
1719,-103315
1720,-103207
1721,-103207
1722,-102851
1723,-102851
1724,-102851
1725,-102851
1726,-102712
1727,-102712
1728,-102712
1729,-102712
1730,-102447
1731,-102447
1732,-102199
1733,-102187
1734,-101972
1735,-101924
1736,-101795
1737,-101747
1738,-101493
1739,-101156
1740,-101156
1741,-101156
1742,-101156
1743,-101156
1744,-101156
1745,-101156
1746,-101156
1747,-101125
1748,-100995
1749,-100995
1750,-100995
1751,-100995
1752,-100995
1753,-100995
1754,-100995
1755,-100995
1756,-100651
1757,-100651
1758,-100651
1759,-100561
1760,-100257
1761,-100172
1762,-100172
1763,-100119
1764,-100066
1765,-100066
1766,-100066
1767,-100066
1768,-99626
1769,-99626
1770,-99626
1771,-99626
1772,-99626
1773,-99518
1774,-99518
1775,-99518
1776,-99489
1777,-99248
1778,-99248
1779,-99212
1780,-99212
1781,-99197
1782,-99151
1783,-98971
1784,-98971
1785,-98971
1786,-98775
1787,-98775
1788,-98637
1789,-98637
1790,-98566
1791,-98449
1792,-98318
1793,-98318
1794,-98289
1795,-98196
1796,-98136
1797,-98092
1798,-98063
1799,-97985
1800,-97857
1801,-97857
1802,-97857
1803,-97772
1804,-97772
1805,-97621
1806,-97621
1807,-97621
1808,-97621
1809,-97621
1810,-97621
1811,-97538
1812,-97519
1813,-97519
1814,-97515
1815,-97459
1816,-97398
1817,-97363
1818,-97237
1819,-97235
1820,-97135
1821,-97127
1822,-97079
1823,-96944
1824,-96936
1825,-96936
1826,-96797
1827,-96792
1828,-96792
1829,-96762
1830,-96631
1831,-96607
1832,-96587
1833,-96485
1834,-96167
1835,-96012
1836,-96012
1837,-95819
1838,-95819
1839,-95596
1840,-95479
1841,-95367
1842,-95367
1843,-95356
1844,-95356
1845,-95179
1846,-95179
1847,-95029
1848,-95029
1849,-95029
1850,-95024
1851,-94971
1852,-94782
1853,-94724
1854,-94552
1855,-94507
1856,-94507
1857,-94111
1858,-94111
1859,-94111
1860,-94111
1861,-94054
1862,-94028
1863,-94028
1864,-93862
1865,-93838
1866,-93554
1867,-93554
1868,-93554
1869,-93501
1870,-93446
1871,-93308
1872,-93174
1873,-93174
1874,-93108
1875,-93108
1876,-92943
1877,-92943
1878,-92804
1879,-92804
1880,-92515
1881,-92515
1882,-92515
1883,-92375
1884,-92375
1885,-92193
1886,-92193
1887,-92193
1888,-92193
1889,-91893
1890,-91893
1891,-91893
1892,-91893
1893,-91893
1894,-91893
1895,-91484
1896,-91128
1897,-91128
1898,-91128
1899,-91128
1900,-91128
1901,-91107
1902,-91107
1903,-91017
1904,-90912
1905,-90912
1906,-90886
1907,-90874
1908,-90874
1909,-90874
1910,-90842
1911,-90596
1912,-90596
1913,-90596
1914,-90543
1915,-90461
1916,-90241
1917,-90241
1918,-90186
1919,-90186
1920,-90142
1921,-90113
1922,-90024
1923,-90024
1924,-89778
1925,-89749
1926,-89749
1927,-89749
1928,-89745
1929,-89641
1930,-89641
1931,-89641
1932,-89567
1933,-89481
1934,-89052
1935,-88999
1936,-88999
1937,-88999
1938,-88999
1939,-88276
1940,-88157
1941,-88157
1942,-88157
1943,-88157
1944,-88157
1945,-88157
1946,-88157
1947,-88117
1948,-88107
1949,-88107
1950,-87603
1951,-87603
1952,-87603
1953,-87603
1954,-87603
1955,-87488
1956,-87209
1957,-87209
1958,-87209
1959,-87209
1960,-87209
1961,-87190
1962,-87186
1963,-87186
1964,-87186
1965,-87060
1966,-87060
1967,-86963
1968,-86963
1969,-86961
1970,-86814
1971,-86426
1972,-86345
1973,-86315
1974,-86154
1975,-86154
1976,-86088
1977,-86059
1978,-86059
1979,-85925
1980,-85903
1981,-85772
1982,-85603
1983,-85603
1984,-85370
1985,-85370
1986,-85370
1987,-85331
1988,-85235
1989,-85235
1990,-85235
1991,-85139
1992,-85100
1993,-85058
1994,-85058
1995,-85058
1996,-85057
1997,-84892
1998,-84892
1999,-84792
2000,-84792
2001,-84792
2002,-84792
2003,-84695
2004,-84688
2005,-84530
2006,-84454
2007,-84454
2008,-84454
2009,-84454
2010,-84454
2011,-84425
2012,-84338
2013,-84338
2014,-84302
2015,-83861
2016,-83861
2017,-83861
2018,-83843
2019,-83396
2020,-83396
2021,-83376
2022,-83376
2023,-83376
2024,-83264
2025,-83149
2026,-83149
2027,-82649
2028,-82649
2029,-82649
2030,-82475
2031,-82389
2032,-82389
2033,-82389
2034,-82389
2035,-82305
2036,-82269
2037,-82245
2038,-81435
2039,-81435
2040,-81435
2041,-81349
2042,-81260
2043,-81260
2044,-81049
2045,-81049
2046,-81049
2047,-81049
2048,-80811
2049,-80575
2050,-80575
2051,-80575
2052,-80380
2053,-80325
2054,-80167
2055,-79924
2056,-79907
2057,-79827
2058,-79750
2059,-79690
2060,-79618
2061,-79378
2062,-79378
2063,-79378
2064,-79378
2065,-79378
2066,-79200
2067,-79200
2068,-78890
2069,-78890
2070,-78890
2071,-78723
2072,-78723
2073,-78723
2074,-78694
2075,-78597
2076,-78497
2077,-78441
2078,-78171
2079,-77989
2080,-77989
2081,-77939
2082,-77939
2083,-77783
2084,-77783
2085,-77783
2086,-77596
2087,-77596
2088,-77596
2089,-77502
2090,-77502
2091,-77404
2092,-77322
2093,-77322
2094,-77322
2095,-77029
2096,-77029
2097,-76986
2098,-76879
2099,-76879
2100,-76753
2101,-76753
2102,-76722
2103,-76722
2104,-76523
2105,-76523
2106,-76473
2107,-76406
2108,-76370
2109,-76351
2110,-76331
2111,-76242
2112,-76194
2113,-76194
2114,-76131
2115,-76131
2116,-76110
2117,-76012
2118,-76012
2119,-76012
2120,-76012
2121,-76012
2122,-76012
2123,-75964
2124,-75957
2125,-75918
2126,-75395
2127,-75395
2128,-74988
2129,-74988
2130,-74988
2131,-74988
2132,-74988
2133,-74988
2134,-74988
2135,-74768
2136,-74768
2137,-74768
2138,-74768
2139,-74768
2140,-74488
2141,-74488
